BlockNumber,StreetName,Street_Address,helper,State,City
400.0,9TH ST SW,400 9TH ST SW,keep,Virginia,Charlottesville
1500.0,"CARLTON AVE, 30","1500 CARLTON AVE, 30",keep,Virginia,Charlottesville
4000.0,"CITY WALK WAY, 143","4000 CITY WALK WAY, 143",keep,Virginia,Charlottesville
700.0,"HARRIS ST, 104B","700 HARRIS ST, 104B",keep,Virginia,Charlottesville
700.0,"WALKER SQ, 2B","700 WALKER SQ, 2B",keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 7","1000 WERTLAND ST, 7",keep,Virginia,Charlottesville
1600.0,"JEFFERSON PARK AVE, 312","1600 JEFFERSON PARK AVE, 312",keep,Virginia,Charlottesville
2100.0,"IVY RD, 1","2100 IVY RD, 1",keep,Virginia,Charlottesville
1400.0,"GRADY AVE, C5","1400 GRADY AVE, C5",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 402","1800 JEFFERSON PARK AVE, 402",keep,Virginia,Charlottesville
500.0,"HARRIS RD, 105","500 HARRIS RD, 105",keep,Virginia,Charlottesville
100.0,"CARROLLTON TER, D","100 CARROLLTON TER, D",keep,Virginia,Charlottesville
100.0,PORTER AVE,100 PORTER AVE,keep,Virginia,Charlottesville
,DICE ST @ 5TH ST,DICE ST @ 5TH ST,drop,Virginia,Charlottesville
1400.0,"GRADY AVE, 6","1400 GRADY AVE, 6",keep,Virginia,Charlottesville
4000.0,"CITY WALK WAY, 213","4000 CITY WALK WAY, 213",keep,Virginia,Charlottesville
1300.0,"CARLTON AVE, 305","1300 CARLTON AVE, 305",keep,Virginia,Charlottesville
100.0,JEFFERSON PARK AVE,100 JEFFERSON PARK AVE,keep,Virginia,Charlottesville
1200.0,"WERTLAND ST, 11","1200 WERTLAND ST, 11",keep,Virginia,Charlottesville
300.0,"13TH ST NW, 15","300 13TH ST NW, 15",keep,Virginia,Charlottesville
100.0,"MONTE VISTA AVE, B","100 MONTE VISTA AVE, B",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 111","2100 MICHIE DR, 111",keep,Virginia,Charlottesville
600.0,"9TH ST SW, A","600 9TH ST SW, A",keep,Virginia,Charlottesville
1100.0,"5TH ST SW, 332","1100 5TH ST SW, 332",keep,Virginia,Charlottesville
800.0,"CABELL AVE, K","800 CABELL AVE, K",keep,Virginia,Charlottesville
300.0,"AVON ST, A","300 AVON ST, A",keep,Virginia,Charlottesville
400.0,"4TH ST NW, 111","400 4TH ST NW, 111",keep,Virginia,Charlottesville
1400.0,"VINE ST, A4","1400 VINE ST, A4",keep,Virginia,Charlottesville
,E WATER ST / 10TH ST NE,E WATER ST / 10TH ST NE,drop,Virginia,Charlottesville
100.0,"CHANCELLOR ST, 2","100 CHANCELLOR ST, 2",keep,Virginia,Charlottesville
,12TH ST NW / WERTLAND ST,12TH ST NW / WERTLAND ST,drop,Virginia,Charlottesville
,MONTICELLO AVE / CASTALIA ST,MONTICELLO AVE / CASTALIA ST,drop,Virginia,Charlottesville
600.0,"DRUID AVE, B","600 DRUID AVE, B",keep,Virginia,Charlottesville
100.0,WHITTEN CT,100 WHITTEN CT,keep,Virginia,Charlottesville
1200.0,"WERTLAND ST, A","1200 WERTLAND ST, A",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 87","1800 JEFFERSON PARK AVE, 87",keep,Virginia,Charlottesville
1000.0,LOCUST LN,1000 LOCUST LN,keep,Virginia,Charlottesville
1000.0,"ROUGEMONT AVE, B","1000 ROUGEMONT AVE, B",keep,Virginia,Charlottesville
400.0,COMMERCE ST,400 COMMERCE ST,keep,Virginia,Charlottesville
1000.0,TUFTON AVE,1000 TUFTON AVE,keep,Virginia,Charlottesville
800.0,"ESTES ST, 705","800 ESTES ST, 705",keep,Virginia,Charlottesville
800.0,"W MAIN ST, 24","800 W MAIN ST, 24",keep,Virginia,Charlottesville
400.0,"11TH ST NE, 21","400 11TH ST NE, 21",keep,Virginia,Charlottesville
,LONG ST @ PARK ST,LONG ST @ PARK ST,drop,Virginia,Charlottesville
1100.0,"E MARKET ST, 16E","1100 E MARKET ST, 16E",keep,Virginia,Charlottesville
,ELLIOTT AVE @ BURNET ST,ELLIOTT AVE @ BURNET ST,drop,Virginia,Charlottesville
1000.0,"RAYON ST, B","1000 RAYON ST, B",keep,Virginia,Charlottesville
1000.0,"W MAIN ST, 623","1000 W MAIN ST, 623",keep,Virginia,Charlottesville
1200.0,"CARLTON AVE, 2","1200 CARLTON AVE, 2",keep,Virginia,Charlottesville
2100.0,"ARLINGTON BLVD, 542","2100 ARLINGTON BLVD, 542",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 40","1800 JEFFERSON PARK AVE, 40",keep,Virginia,Charlottesville
300.0,"7 1/2 ST SW, A&B","300 7 1/2 ST SW, A&B",keep,Virginia,Charlottesville
,BAILEY RD / ORANGEDALE AVE,BAILEY RD / ORANGEDALE AVE,drop,Virginia,Charlottesville
2300.0,"WAYNE AVE, A","2300 WAYNE AVE, A",keep,Virginia,Charlottesville
1200.0,"WERTLAND ST, 121","1200 WERTLAND ST, 121",keep,Virginia,Charlottesville
500.0,"16TH ST NW, 7","500 16TH ST NW, 7",keep,Virginia,Charlottesville
,W MAIN ST / 14TH ST NW,W MAIN ST / 14TH ST NW,drop,Virginia,Charlottesville
,1ST ST S @ OAK ST,1ST ST S @ OAK ST,drop,Virginia,Charlottesville
300.0,"7 1/2 ST SW, A","300 7 1/2 ST SW, A",keep,Virginia,Charlottesville
1000.0,"COLEMAN ST, A","1000 COLEMAN ST, A",keep,Virginia,Charlottesville
700.0,CASTALIA ST,700 CASTALIA ST,keep,Virginia,Charlottesville
400.0,13TH ST NE ST,400 13TH ST NE ST,keep,Virginia,Charlottesville
2400.0,"ARLINGTON BLVD, 3","2400 ARLINGTON BLVD, 3",keep,Virginia,Charlottesville
1900.0,"JEFFERSON PARK AVE, 38","1900 JEFFERSON PARK AVE, 38",keep,Virginia,Charlottesville
1300.0,EARLY ST,1300 EARLY ST,keep,Virginia,Charlottesville
1400.0,"BAKER ST, A","1400 BAKER ST, A",keep,Virginia,Charlottesville
600.0,"ROSE HILL DR, A","600 ROSE HILL DR, A",keep,Virginia,Charlottesville
1700.0,"CEDAR HILL RD, B","1700 CEDAR HILL RD, B",keep,Virginia,Charlottesville
,MONTICELLO RD / CARLTON AVE,MONTICELLO RD / CARLTON AVE,drop,Virginia,Charlottesville
1300.0,"CARLTON AVE, 111","1300 CARLTON AVE, 111",keep,Virginia,Charlottesville
,12 1/2 ST NW,12 1/2 ST NW,drop,Virginia,Charlottesville
2100.0,"JEFFERSON PARK AVENUE AVE, 33","2100 JEFFERSON PARK AVENUE AVE, 33",keep,Virginia,Charlottesville
200.0,"14TH ST NW, 404","200 14TH ST NW, 404",keep,Virginia,Charlottesville
600.0,"RUGBY RD, G19","600 RUGBY RD, G19",keep,Virginia,Charlottesville
1400.0,JEFFERSON PARK AVE,1400 JEFFERSON PARK AVE,keep,Virginia,Charlottesville
300.0,"15TH ST NW, 1011","300 15TH ST NW, 1011",keep,Virginia,Charlottesville
,(cons) 5TH ST NW / COMMERCE ST,(cons) 5TH ST NW / COMMERCE ST,drop,Virginia,Charlottesville
,ROBERTSON LN / 2ND ST NE,ROBERTSON LN / 2ND ST NE,drop,Virginia,Charlottesville
1000.0,"WERTLAND ST, 310","1000 WERTLAND ST, 310",keep,Virginia,Charlottesville
300.0,"15TH ST NW, 5044","300 15TH ST NW, 5044",keep,Virginia,Charlottesville
100.0,"14TH STREET NW, 12","100 14TH STREET NW, 12",keep,Virginia,Charlottesville
1000.0,"WERTLAND ST, 301","1000 WERTLAND ST, 301",keep,Virginia,Charlottesville
,AVON ST / PALATINE AVE,AVON ST / PALATINE AVE,drop,Virginia,Charlottesville
300.0,GREENBRIER DR,300 GREENBRIER DR,keep,Virginia,Charlottesville
300.0,"15TH ST NW, 4408","300 15TH ST NW, 4408",keep,Virginia,Charlottesville
200.0,8TH ST NE,200 8TH ST NE,keep,Virginia,Charlottesville
,SHAMROCK RD / BROAD AVE,SHAMROCK RD / BROAD AVE,drop,Virginia,Charlottesville
400.0,LEXINGTON AVE,400 LEXINGTON AVE,keep,Virginia,Charlottesville
1200.0,"CEDARS CT, 309","1200 CEDARS CT, 309",keep,Virginia,Charlottesville
400.0,"2ND ST NE, B","400 2ND ST NE, B",keep,Virginia,Charlottesville
1700.0,"ALLIED ST, I","1700 ALLIED ST, I",keep,Virginia,Charlottesville
600.0,"NORTH AVE, A","600 NORTH AVE, A",keep,Virginia,Charlottesville
1600.0,"JEFFERSON PARK AVE, 309","1600 JEFFERSON PARK AVE, 309",keep,Virginia,Charlottesville
600.0,"RIDGE ST, 3","600 RIDGE ST, 3",keep,Virginia,Charlottesville
1900.0,"ARLINGTON BLVD, I","1900 ARLINGTON BLVD, I",keep,Virginia,Charlottesville
2100.0,"IVY RD, 14","2100 IVY RD, 14",keep,Virginia,Charlottesville
1600.0,"MERIDIAN ST, 2","1600 MERIDIAN ST, 2",keep,Virginia,Charlottesville
1500.0,"E MARKET ST, 104","1500 E MARKET ST, 104",keep,Virginia,Charlottesville
800.0,TUNLAW PL,800 TUNLAW PL,keep,Virginia,Charlottesville
1100.0,MEADOW ST,1100 MEADOW ST,keep,Virginia,Charlottesville
2500.0,KERRY LN,2500 KERRY LN,keep,Virginia,Charlottesville
,PARK ST / WATSON AVE,PARK ST / WATSON AVE,drop,Virginia,Charlottesville
1900.0,"JEFFERSON PARK AVE, 7","1900 JEFFERSON PARK AVE, 7",keep,Virginia,Charlottesville
100.0,29/250,100 29/250,keep,Virginia,Charlottesville
2200.0,"NORTH BERKSHIRE RD, A","2200 NORTH BERKSHIRE RD, A",keep,Virginia,Charlottesville
1400.0,"MONTICELLO RD, 32","1400 MONTICELLO RD, 32",keep,Virginia,Charlottesville
100.0,"W WATER ST, 6","100 W WATER ST, 6",keep,Virginia,Charlottesville
,LANKFORD AVE / BURNET ST,LANKFORD AVE / BURNET ST,drop,Virginia,Charlottesville
,8TH ST NW @ ANDERSON ST,8TH ST NW @ ANDERSON ST,drop,Virginia,Charlottesville
100.0,"CHANCELLOR ST, 7","100 CHANCELLOR ST, 7",keep,Virginia,Charlottesville
100.0,"LANKFORD AVE, 2","100 LANKFORD AVE, 2",keep,Virginia,Charlottesville
400.0,"14TH ST NW, A","400 14TH ST NW, A",keep,Virginia,Charlottesville
300.0,"15TH ST NW, 1047","300 15TH ST NW, 1047",keep,Virginia,Charlottesville
200.0,"14TH ST NW, 6","200 14TH ST NW, 6",keep,Virginia,Charlottesville
1100.0,5TH RUN SW,1100 5TH RUN SW,keep,Virginia,Charlottesville
900.0,"HENRY AVE, E","900 HENRY AVE, E",keep,Virginia,Charlottesville
1400.0,"HAMPTON ST, A","1400 HAMPTON ST, A",keep,Virginia,Charlottesville
,8TH ST NW / 7TH ST NW,8TH ST NW / 7TH ST NW,drop,Virginia,Charlottesville
1400.0,HILLTOP RD,1400 HILLTOP RD,keep,Virginia,Charlottesville
,CABELL AVE / PRESTON AVE,CABELL AVE / PRESTON AVE,drop,Virginia,Charlottesville
700.0,"FRANKLIN ST, 4b","700 FRANKLIN ST, 4b",keep,Virginia,Charlottesville
2100.0,"ARLINGTON BLVD, 7","2100 ARLINGTON BLVD, 7",keep,Virginia,Charlottesville
1200.0,"WERTLAND ST, Q","1200 WERTLAND ST, Q",keep,Virginia,Charlottesville
,BARRACKS RD / MASON LN,BARRACKS RD / MASON LN,drop,Virginia,Charlottesville
,JOHN W WARNER PKWY / MELBOURNE RD,JOHN W WARNER PKWY / MELBOURNE RD,drop,Virginia,Charlottesville
2100.0,"ANGUS RD, 14","2100 ANGUS RD, 14",keep,Virginia,Charlottesville
400.0,"4TH ST NW, 311","400 4TH ST NW, 311",keep,Virginia,Charlottesville
300.0,"15TH ST NW, 1017","300 15TH ST NW, 1017",keep,Virginia,Charlottesville
1600.0,"CENTER AVE, BASEM","1600 CENTER AVE, BASEM",keep,Virginia,Charlottesville
100.0,"GOODMAN ST, 1","100 GOODMAN ST, 1",keep,Virginia,Charlottesville
,E HIGH ST / MEADE AVE,E HIGH ST / MEADE AVE,drop,Virginia,Charlottesville
700.0,"FRANKLIN ST, A1","700 FRANKLIN ST, A1",keep,Virginia,Charlottesville
500.0,BAILEY RD,500 BAILEY RD,keep,Virginia,Charlottesville
700.0,PAGE ST,700 PAGE ST,keep,Virginia,Charlottesville
1200.0,"LITTLE HIGH ST, B","1200 LITTLE HIGH ST, B",keep,Virginia,Charlottesville
200.0,HILLCREST RD,200 HILLCREST RD,keep,Virginia,Charlottesville
1400.0,"GRADY AVE, 14","1400 GRADY AVE, 14",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 910","1800 JEFFERSON PARK AVE, 910",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 84","1800 JEFFERSON PARK AVE, 84",keep,Virginia,Charlottesville
300.0,"E MAIN ST, 220","300 E MAIN ST, 220",keep,Virginia,Charlottesville
,DICE ST / 5TH ST SW,DICE ST / 5TH ST SW,drop,Virginia,Charlottesville
1000.0,"RIDGE ST, 3","1000 RIDGE ST, 3",keep,Virginia,Charlottesville
300.0,"UNIVERSITY CIR, 304","300 UNIVERSITY CIR, 304",keep,Virginia,Charlottesville
1000.0,"GRADY AVE, 3","1000 GRADY AVE, 3",keep,Virginia,Charlottesville
900.0,"PARK ST, B","900 PARK ST, B",keep,Virginia,Charlottesville
,GREENBRIER DR / BRANDYWINE DR,GREENBRIER DR / BRANDYWINE DR,drop,Virginia,Charlottesville
900.0,"CHERRY AVE, A","900 CHERRY AVE, A",keep,Virginia,Charlottesville
1300.0,CASTALIA EXT ST,1300 CASTALIA EXT ST,keep,Virginia,Charlottesville
200.0,1ST ST S,200 1ST ST S,keep,Virginia,Charlottesville
2000.0,"HOLIDAY DR, 123","2000 HOLIDAY DR, 123",keep,Virginia,Charlottesville
200.0,"2ND ST SE, 100","200 2ND ST SE, 100",keep,Virginia,Charlottesville
1000.0,"GRADY AVE, A","1000 GRADY AVE, A",keep,Virginia,Charlottesville
600.0,WILDER DR,600 WILDER DR,keep,Virginia,Charlottesville
400.0,"14TH ST NW, 1A","400 14TH ST NW, 1A",keep,Virginia,Charlottesville
1700.0,HYRDAULIC RD,1700 HYRDAULIC RD,keep,Virginia,Charlottesville
800.0,"W MAIN ST, 327","800 W MAIN ST, 327",keep,Virginia,Charlottesville
2200.0,"NORTH BERKSHIRE RD, 4","2200 NORTH BERKSHIRE RD, 4",keep,Virginia,Charlottesville
,9TH ST NW / WEST ST,9TH ST NW / WEST ST,drop,Virginia,Charlottesville
1400.0,"MOORES ST, A","1400 MOORES ST, A",keep,Virginia,Charlottesville
1200.0,"W MAIN ST, 309","1200 W MAIN ST, 309",keep,Virginia,Charlottesville
1200.0,"BELLEVIEW AVE, C","1200 BELLEVIEW AVE, C",keep,Virginia,Charlottesville
200.0,"14TH ST NW, 603","200 14TH ST NW, 603",keep,Virginia,Charlottesville
1800.0,"JEFFERSON PARK AVE, 305","1800 JEFFERSON PARK AVE, 305",keep,Virginia,Charlottesville
4000.0,"CITY WALK WAY, 252","4000 CITY WALK WAY, 252",keep,Virginia,Charlottesville
,GARRETT ST @ MONTICELLO AVE,GARRETT ST @ MONTICELLO AVE,drop,Virginia,Charlottesville
1400.0,"GRADY AVE, 1","1400 GRADY AVE, 1",keep,Virginia,Charlottesville
400.0,VALLEY RD EXT,400 VALLEY RD EXT,keep,Virginia,Charlottesville
2200.0,"ANGUS RD, 12","2200 ANGUS RD, 12",keep,Virginia,Charlottesville
2200.0,"NORTH BERKSHIRE RD, 5","2200 NORTH BERKSHIRE RD, 5",keep,Virginia,Charlottesville
1500.0,"VIRGINIA AVE, 202","1500 VIRGINIA AVE, 202",keep,Virginia,Charlottesville
2200.0,"JEFFERSON PARK AVE, B","2200 JEFFERSON PARK AVE, B",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 84","2100 MICHIE DR, 84",keep,Virginia,Charlottesville
600.0,"GILLESPIE AVE, 4","600 GILLESPIE AVE, 4",keep,Virginia,Charlottesville
100.0,"SHAMROCK RD, 12","100 SHAMROCK RD, 12",keep,Virginia,Charlottesville
1200.0,MOWBRAY PL,1200 MOWBRAY PL,keep,Virginia,Charlottesville
800.0,"CABELL AVE, G","800 CABELL AVE, G",keep,Virginia,Charlottesville
,RUGBY RD / LAMBETH LN,RUGBY RD / LAMBETH LN,drop,Virginia,Charlottesville
600.0,RIVES ST,600 RIVES ST,keep,Virginia,Charlottesville
,BLENHEIM AVE / RIALTO ST,BLENHEIM AVE / RIALTO ST,drop,Virginia,Charlottesville
800.0,"W MAIN ST, 339","800 W MAIN ST, 339",keep,Virginia,Charlottesville
2000.0,"IVY RD, A","2000 IVY RD, A",keep,Virginia,Charlottesville
600.0,"BOLLING AVE, B","600 BOLLING AVE, B",keep,Virginia,Charlottesville
100.0,"CLEVELAND AVE, B","100 CLEVELAND AVE, B",keep,Virginia,Charlottesville
,15TH ST NW / GRADY AVE,15TH ST NW / GRADY AVE,drop,Virginia,Charlottesville
,MADISON LN / UNIVERSITY AVE,MADISON LN / UNIVERSITY AVE,drop,Virginia,Charlottesville
,PROSPECT AVE,PROSPECT AVE,drop,Virginia,Charlottesville
1200.0,"WERTLAND ST, 9","1200 WERTLAND ST, 9",keep,Virginia,Charlottesville
,NICHOLSON ST / BENNETT ST,NICHOLSON ST / BENNETT ST,drop,Virginia,Charlottesville
700.0,"HARRIS ST, 207","700 HARRIS ST, 207",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 110","2100 MICHIE DR, 110",keep,Virginia,Charlottesville
300.0,"RIDGE ST, B","300 RIDGE ST, B",keep,Virginia,Charlottesville
200.0,MONTEBELLO CIR,200 MONTEBELLO CIR,keep,Virginia,Charlottesville
400.0,"10TH ST NW, 4","400 10TH ST NW, 4",keep,Virginia,Charlottesville
200.0,"STRIBLING AVE, 4","200 STRIBLING AVE, 4",keep,Virginia,Charlottesville
500.0,"1ST ST N, 312","500 1ST ST N, 312",keep,Virginia,Charlottesville
,2ND ST SE @ 6TH ST SE,2ND ST SE @ 6TH ST SE,drop,Virginia,Charlottesville
500.0,"BAINBRIDGE AVE, 100","500 BAINBRIDGE AVE, 100",keep,Virginia,Charlottesville
100.0,"12 1/2 ST NW, 300","100 12 1/2 ST NW, 300",keep,Virginia,Charlottesville
500.0,"HARRIS RD, 115","500 HARRIS RD, 115",keep,Virginia,Charlottesville
,4TH ST SW @ DICE ST,4TH ST SW @ DICE ST,drop,Virginia,Charlottesville
1100.0,GROVE ST,1100 GROVE ST,keep,Virginia,Charlottesville
1000.0,"DRUID AVE, B","1000 DRUID AVE, B",keep,Virginia,Charlottesville
100.0,WILSON CT,100 WILSON CT,keep,Virginia,Charlottesville
1500.0,"CARLTON AVE, 1","1500 CARLTON AVE, 1",keep,Virginia,Charlottesville
200.0,"15TH ST NW, 403","200 15TH ST NW, 403",keep,Virginia,Charlottesville
600.0,"WINE CELLAR CIR, 1/2","600 WINE CELLAR CIR, 1/2",keep,Virginia,Charlottesville
,AVON ST @ LEVY AVE,AVON ST @ LEVY AVE,drop,Virginia,Charlottesville
100.0,MONTPELIER ST,100 MONTPELIER ST,keep,Virginia,Charlottesville
100.0,(cons) GARRETT ST,100 (cons) GARRETT ST,keep,Virginia,Charlottesville
100.0,10 1/2 NW,100 10 1/2 NW,keep,Virginia,Charlottesville
1900.0,UNIVERSITY AVE,1900 UNIVERSITY AVE,keep,Virginia,Charlottesville
400.0,FRANKLIN ST,400 FRANKLIN ST,keep,Virginia,Charlottesville
1600.0,"JEFFERSON PARK AVE, 203","1600 JEFFERSON PARK AVE, 203",keep,Virginia,Charlottesville
,LOCUST AVE / SYCAMORE ST,LOCUST AVE / SYCAMORE ST,drop,Virginia,Charlottesville
1500.0,"GREEN ST, A","1500 GREEN ST, A",keep,Virginia,Charlottesville
1600.0,CLEVELAND AVE,1600 CLEVELAND AVE,keep,Virginia,Charlottesville
2000.0,"HOLIDAY DR, 360","2000 HOLIDAY DR, 360",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 60A","2100 MICHIE DR, 60A",keep,Virginia,Charlottesville
1200.0,HILLTOP RD,1200 HILLTOP RD,keep,Virginia,Charlottesville
600.0,"RIVANNA AVE, 2","600 RIVANNA AVE, 2",keep,Virginia,Charlottesville
,HILLSDALE DR / ZAN RD,HILLSDALE DR / ZAN RD,drop,Virginia,Charlottesville
,PARK ST / E JEFFERSON ST,PARK ST / E JEFFERSON ST,drop,Virginia,Charlottesville
1600.0,"EMMET ST N, 206","1600 EMMET ST N, 206",keep,Virginia,Charlottesville
1100.0,"JOHN ST, G","1100 JOHN ST, G",keep,Virginia,Charlottesville
,ST CHARLES AVE / RAMP,ST CHARLES AVE / RAMP,drop,Virginia,Charlottesville
,CHESAPEAKE ST @ RIVERSIDE AVE,CHESAPEAKE ST @ RIVERSIDE AVE,drop,Virginia,Charlottesville
,WERTLAND ST / 12TH ST NW,WERTLAND ST / 12TH ST NW,drop,Virginia,Charlottesville
500.0,"7TH ST NE, 4","500 7TH ST NE, 4",keep,Virginia,Charlottesville
300.0,"PATON ST, B","300 PATON ST, B",keep,Virginia,Charlottesville
300.0,"15TH ST NW, 5031","300 15TH ST NW, 5031",keep,Virginia,Charlottesville
1100.0,"GRADY AVE, A","1100 GRADY AVE, A",keep,Virginia,Charlottesville
700.0,DRUID AVE,700 DRUID AVE,keep,Virginia,Charlottesville
,FAIRWAY AVE / CHESAPEAKE ST,FAIRWAY AVE / CHESAPEAKE ST,drop,Virginia,Charlottesville
300.0,"W MAIN ST, 312","300 W MAIN ST, 312",keep,Virginia,Charlottesville
100.0,NE 5TH ST,100 NE 5TH ST,keep,Virginia,Charlottesville
1900.0,EMMET ST,1900 EMMET ST,keep,Virginia,Charlottesville
2100.0,"ANGUS RD, 12","2100 ANGUS RD, 12",keep,Virginia,Charlottesville
800.0,CASTALIA ST,800 CASTALIA ST,keep,Virginia,Charlottesville
100.0,GRIMES PL,100 GRIMES PL,keep,Virginia,Charlottesville
1600.0,"EMMET ST N, 324","1600 EMMET ST N, 324",keep,Virginia,Charlottesville
,ORANGEDALE AVE / BAILEY RD,ORANGEDALE AVE / BAILEY RD,drop,Virginia,Charlottesville
,2ND ST SE @ MONTICELLO AVE,2ND ST SE @ MONTICELLO AVE,drop,Virginia,Charlottesville
800.0,"W MAIN ST, 537","800 W MAIN ST, 537",keep,Virginia,Charlottesville
900.0,N EMMET ST. ST N,900 N EMMET ST. ST N,keep,Virginia,Charlottesville
800.0,"CABELL AVE, 1","800 CABELL AVE, 1",keep,Virginia,Charlottesville
1700.0,RUGBY RD,1700 RUGBY RD,keep,Virginia,Charlottesville
1300.0,"VIRGINIA AVE, 310","1300 VIRGINIA AVE, 310",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 95A","2100 MICHIE DR, 95A",keep,Virginia,Charlottesville
2700.0,"JEFFERSON PARK AVE, 1","2700 JEFFERSON PARK AVE, 1",keep,Virginia,Charlottesville
1500.0,"CARLTON AVE, 23","1500 CARLTON AVE, 23",keep,Virginia,Charlottesville
,ORANGEDALE AVE,ORANGEDALE AVE,drop,Virginia,Charlottesville
700.0,"RIDGE ST, 1","700 RIDGE ST, 1",keep,Virginia,Charlottesville
,RUGBY RD / GORDON AVE,RUGBY RD / GORDON AVE,drop,Virginia,Charlottesville
100.0,"SUMMIT ST, B","100 SUMMIT ST, B",keep,Virginia,Charlottesville
100.0,"STADIUM RD, 8","100 STADIUM RD, 8",keep,Virginia,Charlottesville
,EMMET ST N @ 250 BYPASS E,EMMET ST N @ 250 BYPASS E,drop,Virginia,Charlottesville
,CHANDLER CT,CHANDLER CT,drop,Virginia,Charlottesville
1200.0,SYCAMORE ST,1200 SYCAMORE ST,keep,Virginia,Charlottesville
400.0,"4TH ST NW, 109","400 4TH ST NW, 109",keep,Virginia,Charlottesville
300.0,SPRING ST,300 SPRING ST,keep,Virginia,Charlottesville
,BYPASS @ EMMET ST S,BYPASS @ EMMET ST S,drop,Virginia,Charlottesville
1000.0,MELBOURN RD,1000 MELBOURN RD,keep,Virginia,Charlottesville
2300.0,CENTER AVE,2300 CENTER AVE,keep,Virginia,Charlottesville
1100.0,"MONTICELLO RD, B","1100 MONTICELLO RD, B",keep,Virginia,Charlottesville
,BLUE RIDGE RD / BARRACKS RD,BLUE RIDGE RD / BARRACKS RD,drop,Virginia,Charlottesville
300.0,"MONTEBELLO CIR, 2","300 MONTEBELLO CIR, 2",keep,Virginia,Charlottesville
300.0,"6TH ST SW, 603","300 6TH ST SW, 603",keep,Virginia,Charlottesville
1200.0,"SMITH ST, H","1200 SMITH ST, H",keep,Virginia,Charlottesville
,HINTON AVE / RIALTO ST,HINTON AVE / RIALTO ST,drop,Virginia,Charlottesville
2100.0,"MICHIE DR, D","2100 MICHIE DR, D",keep,Virginia,Charlottesville
700.0,"FRANKLIN ST, 2B","700 FRANKLIN ST, 2B",keep,Virginia,Charlottesville
1300.0,"WERTLAND ST, B11","1300 WERTLAND ST, B11",keep,Virginia,Charlottesville
400.0,"CHERRY AVE, 125","400 CHERRY AVE, 125",keep,Virginia,Charlottesville
300.0,"15TH ST NW, 1040","300 15TH ST NW, 1040",keep,Virginia,Charlottesville
,GARDEN ST / WALNUT ST,GARDEN ST / WALNUT ST,drop,Virginia,Charlottesville
500.0,"1ST ST N, 1/2","500 1ST ST N, 1/2",keep,Virginia,Charlottesville
2100.0,"MICHIE DR, 19B","2100 MICHIE DR, 19B",keep,Virginia,Charlottesville
700.0,"FRANKLIN ST, B","700 FRANKLIN ST, B",keep,Virginia,Charlottesville
,WALNUT ST / GARDEN ST,WALNUT ST / GARDEN ST,drop,Virginia,Charlottesville
500.0,"RIDGE ST, 309","500 RIDGE ST, 309",keep,Virginia,Charlottesville
2000.0,"HOLIDAY DR, 104","2000 HOLIDAY DR, 104",keep,Virginia,Charlottesville
,ST CHARLES AVE / WATSON AVE,ST CHARLES AVE / WATSON AVE,drop,Virginia,Charlottesville
900.0,"W MAIN ST, 101","900 W MAIN ST, 101",keep,Virginia,Charlottesville
1600.0,"GRADY AVE, 2","1600 GRADY AVE, 2",keep,Virginia,Charlottesville
400.0,"11TH ST NE, 24","400 11TH ST NE, 24",keep,Virginia,Charlottesville
1400.0,DAIRY RD,1400 DAIRY RD,keep,Virginia,Charlottesville
900.0,"KING ST, C","900 KING ST, C",keep,Virginia,Charlottesville
,BOLLING AVE / 6TH ST SE,BOLLING AVE / 6TH ST SE,drop,Virginia,Charlottesville
1200.0,"CEDARS CT, lobby","1200 CEDARS CT, lobby",keep,Virginia,Charlottesville
100.0,"MADISON LN, B","100 MADISON LN, B",keep,Virginia,Charlottesville
200.0,2ND ST SE,200 2ND ST SE,keep,Virginia,Charlottesville
,MCINTIRE RD / NELSON DR,MCINTIRE RD / NELSON DR,drop,Virginia,Charlottesville
